ID	Macro_Comm
8166	{'Subfields_of_physics'}
8167	{'Fields_of_mathematics'}
8168	{'Subfields_of_physics'}
8169	{'Subfields_of_physics'}
8170	{'Areas_of_computer_science'}
8171	{'Areas_of_computer_science'}
8172	{'Subfields_of_physics'}
8173	{'Fields_of_mathematics'}
8174	{'Subfields_of_physics'}
8175	{'Fields_of_mathematics'}
8176	{'Branches_of_biology'}
8177	{'Branches_of_biology'}
8178	{'Areas_of_computer_science'}
8179	{'Areas_of_computer_science'}
8180	{'Areas_of_computer_science'}
8181	{'Areas_of_computer_science'}
8182	{'Subfields_of_physics'}
8183	{'Subfields_of_physics'}
8184	{'Subfields_of_physics'}
8185	{'Subfields_of_physics'}
8186	{'Subfields_of_physics'}
8187	{'Subfields_of_physics'}
8188	{'Subfields_of_physics'}
8189	{'Branches_of_biology'}
8190	{'Subfields_of_physics'}
8191	{'Subfields_of_physics'}
8192	{'Branches_of_biology'}
8193	{'Subfields_of_physics'}
8194	{'Subfields_of_physics'}
8195	{'Subfields_of_physics'}
8196	{'Subfields_of_physics'}
8197	{'Subfields_of_physics'}
8198	{'Subfields_of_physics'}
8199	{'Subfields_of_physics'}
8200	{'Subfields_of_physics'}
8201	{'Subfields_of_physics'}
8202	{'Subfields_of_physics'}
8203	{'Subfields_of_physics'}
8204	{'Subfields_of_physics'}
8205	{'Subfields_of_physics'}
8206	{'Subfields_of_physics'}
8207	{'Subfields_of_physics'}
8208	{'Subfields_of_physics'}
8209	{'Subfields_of_physics'}
8210	{'Subfields_of_physics'}
8211	{'Subfields_of_physics'}
8212	{'Subfields_of_physics'}
8213	{'Subfields_of_physics'}
8214	{'Fields_of_mathematics'}
8215	{'Fields_of_mathematics'}
8216	{'Fields_of_mathematics'}
8217	{'Fields_of_mathematics'}
8218	{'Fields_of_mathematics'}
8219	{'Fields_of_mathematics'}
8220	{'Fields_of_mathematics'}
8221	{'Fields_of_mathematics'}
8222	{'Fields_of_mathematics'}
8223	{'Fields_of_mathematics'}
8224	{'Fields_of_mathematics'}
8225	{'Fields_of_mathematics'}
8226	{'Fields_of_mathematics'}
8227	{'Fields_of_mathematics'}
8228	{'Fields_of_mathematics'}
8229	{'Fields_of_mathematics'}
8230	{'Fields_of_mathematics'}
8231	{'Fields_of_mathematics'}
8232	{'Fields_of_mathematics'}
8233	{'Fields_of_mathematics'}
8234	{'Fields_of_mathematics'}
8235	{'Fields_of_mathematics'}
8236	{'Fields_of_mathematics'}
8237	{'Fields_of_mathematics'}
8238	{'Fields_of_mathematics'}
8239	{'Fields_of_mathematics'}
8240	{'Fields_of_mathematics'}
8241	{'Fields_of_mathematics'}
8242	{'Fields_of_mathematics'}
8243	{'Fields_of_mathematics'}
8244	{'Fields_of_mathematics'}
8245	{'Fields_of_mathematics'}
8246	{'Fields_of_mathematics'}
8247	{'Fields_of_mathematics'}
8248	{'Fields_of_mathematics'}
8249	{'Fields_of_mathematics'}
8250	{'Fields_of_mathematics'}
8251	{'Fields_of_mathematics'}
8252	{'Fields_of_mathematics'}
8253	{'Fields_of_mathematics'}
8254	{'Fields_of_mathematics'}
8255	{'Areas_of_computer_science'}
8256	{'Fields_of_mathematics'}
8257	{'Fields_of_mathematics'}
8258	{'Fields_of_mathematics'}
8259	{'Fields_of_mathematics'}
8260	{'Fields_of_mathematics'}
8261	{'Fields_of_mathematics', 'Subfields_of_physics'}
8262	{'Fields_of_mathematics'}
8263	{'Fields_of_mathematics'}
8264	{'Fields_of_mathematics'}
8265	{'Fields_of_mathematics'}
8266	{'Fields_of_mathematics'}
8267	{'Fields_of_mathematics'}
8268	{'Fields_of_mathematics'}
8269	{'Fields_of_mathematics'}
8270	{'Fields_of_mathematics'}
8271	{'Fields_of_mathematics'}
8272	{'Fields_of_mathematics'}
8273	{'Fields_of_mathematics'}
8274	{'Fields_of_mathematics'}
8275	{'Fields_of_mathematics'}
8276	{'Areas_of_computer_science'}
8277	{'Fields_of_mathematics'}
8278	{'Subfields_of_physics'}
8279	{'Subfields_of_physics'}
8280	{'Subfields_of_physics'}
8281	{'Branches_of_biology'}
8282	{'Subfields_of_physics'}
8283	{'Branches_of_biology'}
8284	{'Fields_of_mathematics'}
8285	{'Subfields_of_physics'}
8286	{'Fields_of_mathematics'}
8287	{'Fields_of_mathematics'}
8288	{'Areas_of_computer_science'}
8289	{'Fields_of_mathematics'}
8290	{'Fields_of_mathematics'}
8291	{'Fields_of_mathematics'}
8292	{'Fields_of_mathematics'}
8293	{'Fields_of_mathematics'}
8294	{'Areas_of_computer_science'}
8295	{'Branches_of_biology'}
8296	{'Branches_of_biology'}
8297	{'Areas_of_computer_science'}
8298	{'Areas_of_computer_science'}
8299	{'Subfields_of_physics'}
8300	{'Branches_of_biology'}
8301	{'Branches_of_biology'}
8302	{'Branches_of_biology'}
8303	{'Branches_of_biology'}
8304	{'Branches_of_biology'}
8305	{'Branches_of_biology'}
8306	{'Branches_of_biology'}
8307	{'Branches_of_biology'}
8308	{'Branches_of_biology'}
8309	{'Branches_of_biology'}
8310	{'Branches_of_biology'}
8311	{'Branches_of_biology'}
8312	{'Branches_of_biology'}
8313	{'Branches_of_biology'}
8314	{'Branches_of_biology'}
8315	{'Branches_of_biology'}
8316	{'Branches_of_biology'}
8317	{'Branches_of_biology'}
8318	{'Branches_of_biology'}
8319	{'Branches_of_biology'}
8320	{'Branches_of_biology'}
8321	{'Branches_of_biology'}
8322	{'Branches_of_biology'}
8323	{'Branches_of_biology'}
8324	{'Branches_of_biology'}
8325	{'Branches_of_biology'}
8326	{'Branches_of_biology'}
8327	{'Branches_of_biology'}
8328	{'Branches_of_biology'}
8329	{'Branches_of_biology'}
8330	{'Branches_of_biology'}
8331	{'Branches_of_biology'}
8332	{'Branches_of_biology'}
8333	{'Branches_of_biology'}
8334	{'Branches_of_biology'}
8335	{'Branches_of_biology'}
8336	{'Branches_of_biology'}
8337	{'Branches_of_biology'}
8338	{'Branches_of_biology'}
8339	{'Branches_of_biology'}
8340	{'Branches_of_biology'}
8341	{'Branches_of_biology'}
8342	{'Branches_of_biology'}
8343	{'Branches_of_biology'}
8344	{'Branches_of_biology'}
8345	{'Branches_of_biology'}
8346	{'Branches_of_biology'}
8347	{'Branches_of_biology'}
8348	{'Branches_of_biology'}
8349	{'Branches_of_biology'}
8350	{'Branches_of_biology'}
8351	{'Areas_of_computer_science'}
8352	{'Branches_of_biology'}
8353	{'Areas_of_computer_science'}
8354	{'Branches_of_biology'}
8355	{'Branches_of_biology'}
8356	{'Subfields_of_physics'}
8357	{'Branches_of_biology'}
8358	{'Subfields_of_physics'}
8359	{'Branches_of_biology'}
8360	{'Fields_of_mathematics'}
8361	{'Branches_of_biology'}
8362	{'Branches_of_biology'}
8363	{'Areas_of_computer_science'}
8364	{'Subfields_of_physics'}
8365	{'Branches_of_biology'}
8366	{'Branches_of_biology'}
8367	{'Branches_of_biology'}
8368	{'Branches_of_biology'}
8369	{'Branches_of_biology'}
8370	{'Branches_of_biology'}
8371	{'Branches_of_biology'}
8372	{'Branches_of_biology'}
8373	{'Subfields_of_physics'}
8374	{'Subfields_of_physics'}
8375	{'Subfields_of_physics'}
8376	{'Subfields_of_physics'}
8377	{'Branches_of_biology'}
8378	{'Fields_of_mathematics'}
8379	{'Areas_of_computer_science'}
8380	{'Areas_of_computer_science'}
8381	{'Areas_of_computer_science'}
8382	{'Areas_of_computer_science'}
8383	{'Areas_of_computer_science'}
8384	{'Areas_of_computer_science'}
8385	{'Fields_of_mathematics'}
8386	{'Areas_of_computer_science'}
8387	{'Areas_of_computer_science'}
8388	{'Areas_of_computer_science'}
8389	{'Subfields_of_physics'}
8390	{'Areas_of_computer_science'}
8391	{'Fields_of_mathematics'}
8392	{'Areas_of_computer_science'}
8393	{'Areas_of_computer_science'}
8394	{'Branches_of_biology'}
8395	{'Branches_of_biology'}
8396	{'Branches_of_biology'}
8397	{'Branches_of_biology'}
8398	{'Branches_of_biology'}
8399	{'Branches_of_biology'}
8400	{'Branches_of_biology'}
8401	{'Branches_of_biology'}
8402	{'Branches_of_biology'}
8403	{'Branches_of_biology'}
8404	{'Branches_of_biology'}
8405	{'Branches_of_biology'}
8406	{'Subfields_of_physics'}
8407	{'Branches_of_biology'}
8408	{'Branches_of_biology'}
8409	{'Branches_of_biology'}
8410	{'Branches_of_biology'}
8411	{'Fields_of_mathematics'}
8412	{'Fields_of_mathematics'}
8413	{'Fields_of_mathematics'}
8414	{'Areas_of_computer_science'}
8415	{'Branches_of_biology'}
8416	{'Areas_of_computer_science'}
8417	{'Subfields_of_physics'}
8418	{'Subfields_of_physics'}
8419	{'Branches_of_biology'}
8420	{'Branches_of_biology'}
8421	{'Branches_of_biology'}
8422	{'Areas_of_computer_science'}
8423	{'Subfields_of_physics'}
8424	{'Fields_of_mathematics'}
8425	{'Fields_of_mathematics'}
8426	{'Branches_of_biology'}
8427	{'Branches_of_biology'}
8428	{'Branches_of_biology'}
8429	{'Branches_of_biology'}
8430	{'Branches_of_biology'}
8431	{'Branches_of_biology'}
8432	{'Branches_of_biology'}
8433	{'Branches_of_biology'}
8434	{'Branches_of_biology'}
8435	{'Subfields_of_physics'}
8436	{'Branches_of_biology'}
8437	{'Subfields_of_physics'}
8438	{'Subfields_of_physics'}
8439	{'Areas_of_computer_science'}
8440	{'Subfields_of_physics'}
8441	{'Branches_of_biology'}
8442	{'Areas_of_computer_science'}
8443	{'Areas_of_computer_science'}
8444	{'Areas_of_computer_science'}
8445	{'Areas_of_computer_science'}
8446	{'Branches_of_biology'}
8447	{'Areas_of_computer_science'}
8448	{'Areas_of_computer_science'}
8449	{'Branches_of_biology'}
8450	{'Branches_of_biology'}
8451	{'Subfields_of_physics'}
8452	{'Subfields_of_physics'}
8453	{'Subfields_of_physics'}
8454	{'Subfields_of_physics'}
8455	{'Subfields_of_physics'}
8456	{'Fields_of_mathematics'}
8457	{'Fields_of_mathematics'}
8458	{'Areas_of_computer_science'}
8459	{'Areas_of_computer_science'}
8460	{'Branches_of_biology'}
8461	{'Fields_of_mathematics'}
8462	{'Areas_of_computer_science'}
8463	{'Areas_of_computer_science'}
8464	{'Areas_of_computer_science'}
8465	{'Areas_of_computer_science'}
8466	{'Subfields_of_physics'}
8467	{'Branches_of_biology'}
8468	{'Branches_of_biology'}
8469	{'Subfields_of_physics'}
8470	{'Subfields_of_physics'}
8471	{'Subfields_of_physics'}
8472	{'Fields_of_mathematics'}
8473	{'Subfields_of_physics'}
8474	{'Subfields_of_physics'}
8475	{'Subfields_of_physics'}
8476	{'Subfields_of_physics'}
8477	{'Subfields_of_physics'}
8478	{'Subfields_of_physics'}
8479	{'Subfields_of_physics'}
8480	{'Branches_of_biology'}
8481	{'Branches_of_biology'}
8482	{'Subfields_of_physics'}
8483	{'Branches_of_biology'}
8484	{'Branches_of_biology'}
8485	{'Branches_of_biology'}
8486	{'Branches_of_biology'}
8487	{'Branches_of_biology'}
8488	{'Branches_of_biology'}
8489	{'Branches_of_biology'}
8490	{'Branches_of_biology'}
8491	{'Branches_of_biology'}
8492	{'Branches_of_biology'}
8493	{'Branches_of_biology'}
8494	{'Branches_of_biology'}
8495	{'Branches_of_biology'}
8496	{'Branches_of_biology'}
8497	{'Subfields_of_physics'}
8498	{'Areas_of_computer_science'}
8499	{'Areas_of_computer_science'}
8500	{'Areas_of_computer_science'}
8501	{'Areas_of_computer_science'}
8502	{'Areas_of_computer_science'}
8503	{'Areas_of_computer_science'}
8504	{'Areas_of_computer_science'}
8505	{'Areas_of_computer_science'}
8506	{'Branches_of_biology'}
8507	{'Branches_of_biology'}
8508	{'Branches_of_biology'}
8509	{'Branches_of_biology'}
8510	{'Fields_of_mathematics'}
8511	{'Fields_of_mathematics'}
8512	{'Fields_of_mathematics'}
8513	{'Fields_of_mathematics'}
8514	{'Subfields_of_physics'}
8515	{'Branches_of_biology'}
8516	{'Subfields_of_physics'}
8517	{'Branches_of_biology'}
8518	{'Branches_of_biology'}
8519	{'Branches_of_biology'}
8520	{'Fields_of_mathematics'}
8521	{'Fields_of_mathematics'}
8522	{'Fields_of_mathematics'}
8523	{'Fields_of_mathematics'}
8524	{'Fields_of_mathematics'}
8525	{'Areas_of_computer_science'}
8526	{'Areas_of_computer_science'}
8527	{'Areas_of_computer_science'}
8528	{'Subfields_of_physics'}
8529	{'Subfields_of_physics'}
8530	{'Subfields_of_physics'}
8531	{'Fields_of_mathematics'}
8532	{'Fields_of_mathematics'}
8533	{'Fields_of_mathematics'}
8534	{'Fields_of_mathematics'}
8535	{'Branches_of_biology'}
8536	{'Branches_of_biology'}
8537	{'Subfields_of_physics'}
8538	{'Fields_of_mathematics'}
8539	{'Subfields_of_physics'}
8540	{'Branches_of_biology'}
8541	{'Fields_of_mathematics'}
8542	{'Fields_of_mathematics'}
8543	{'Subfields_of_physics'}
8544	{'Subfields_of_physics'}
8545	{'Fields_of_mathematics'}
8546	{'Subfields_of_physics'}
8547	{'Fields_of_mathematics'}
8548	{'Branches_of_biology'}
8549	{'Branches_of_biology'}
8550	{'Branches_of_biology'}
8551	{'Branches_of_biology'}
8552	{'Fields_of_mathematics'}
8553	{'Branches_of_biology'}
8554	{'Subfields_of_physics'}
8555	{'Subfields_of_physics'}
8556	{'Subfields_of_physics'}
8557	{'Branches_of_biology'}
8558	{'Areas_of_computer_science'}
8559	{'Areas_of_computer_science'}
8560	{'Subfields_of_physics'}
8561	{'Subfields_of_physics'}
8562	{'Branches_of_biology'}
8563	{'Branches_of_biology'}
8564	{'Subfields_of_physics'}
8565	{'Areas_of_computer_science'}
8566	{'Branches_of_biology'}
8567	{'Branches_of_biology'}
8568	{'Branches_of_biology'}
8569	{'Subfields_of_physics'}
8570	{'Areas_of_computer_science'}
8571	{'Areas_of_computer_science'}
8572	{'Areas_of_computer_science'}
8573	{'Areas_of_computer_science'}
8574	{'Areas_of_computer_science'}
8575	{'Areas_of_computer_science'}
8576	{'Branches_of_biology'}
8577	{'Branches_of_biology'}
8578	{'Branches_of_biology'}
8579	{'Branches_of_biology'}
8580	{'Branches_of_biology'}
8581	{'Branches_of_biology'}
8582	{'Subfields_of_physics'}
8583	{'Areas_of_computer_science'}
8584	{'Branches_of_biology'}
8585	{'Fields_of_mathematics'}
8586	{'Fields_of_mathematics'}
8587	{'Fields_of_mathematics'}
8588	{'Fields_of_mathematics'}
8589	{'Fields_of_mathematics'}
8590	{'Fields_of_mathematics'}
8591	{'Branches_of_biology'}
8592	{'Branches_of_biology'}
8593	{'Branches_of_biology'}
8594	{'Branches_of_biology'}
8595	{'Branches_of_biology'}
8596	{'Branches_of_biology'}
8597	{'Branches_of_biology'}
8598	{'Subfields_of_physics'}
8599	{'Subfields_of_physics'}
8600	{'Branches_of_biology'}
8601	{'Branches_of_biology'}
8602	{'Branches_of_biology'}
8603	{'Branches_of_biology'}
8604	{'Fields_of_mathematics'}
8605	{'Fields_of_mathematics'}
8606	{'Subfields_of_physics'}
8607	{'Subfields_of_physics'}
8608	{'Subfields_of_physics'}
8609	{'Subfields_of_physics'}
8610	{'Fields_of_mathematics'}
8611	{'Fields_of_mathematics'}
8612	{'Areas_of_computer_science'}
8613	{'Branches_of_biology'}
8614	{'Areas_of_computer_science'}
8615	{'Areas_of_computer_science'}
8616	{'Areas_of_computer_science'}
8617	{'Areas_of_computer_science'}
8618	{'Fields_of_mathematics'}
8619	{'Fields_of_mathematics'}
8620	{'Fields_of_mathematics'}
8621	{'Areas_of_computer_science'}
8622	{'Subfields_of_physics'}
8623	{'Fields_of_mathematics', 'Areas_of_computer_science'}
8624	{'Branches_of_biology'}
8625	{'Fields_of_mathematics'}
8626	{'Areas_of_computer_science'}
8627	{'Areas_of_computer_science'}
8628	{'Fields_of_mathematics'}
8629	{'Areas_of_computer_science'}
8630	{'Branches_of_biology'}
8631	{'Branches_of_biology'}
8632	{'Branches_of_biology'}
8633	{'Fields_of_mathematics'}
8634	{'Subfields_of_physics'}
8635	{'Fields_of_mathematics'}
8636	{'Areas_of_computer_science'}
8637	{'Subfields_of_physics'}
8638	{'Fields_of_mathematics'}
8639	{'Fields_of_mathematics'}
8640	{'Branches_of_biology'}
8641	{'Branches_of_biology'}
8642	{'Fields_of_mathematics'}
8643	{'Fields_of_mathematics'}
8644	{'Subfields_of_physics'}
8645	{'Areas_of_computer_science'}
8646	{'Subfields_of_physics'}
8647	{'Branches_of_biology'}
8648	{'Areas_of_computer_science'}
8649	{'Subfields_of_physics'}
8650	{'Branches_of_biology'}
8651	{'Areas_of_computer_science'}
8652	{'Subfields_of_physics'}
8653	{'Areas_of_computer_science'}
8654	{'Subfields_of_physics'}
8655	{'Areas_of_computer_science'}
8656	{'Branches_of_biology'}
8657	{'Subfields_of_physics'}
8658	{'Subfields_of_physics'}
8659	{'Subfields_of_physics'}
8660	{'Subfields_of_physics'}
8661	{'Branches_of_biology'}
8662	{'Branches_of_biology'}
8663	{'Subfields_of_physics'}
8664	{'Subfields_of_physics'}
8665	{'Subfields_of_physics'}
8666	{'Subfields_of_physics'}
8667	{'Areas_of_computer_science'}
8668	{'Areas_of_computer_science'}
8669	{'Areas_of_computer_science'}
8670	{'Areas_of_computer_science'}
8671	{'Areas_of_computer_science'}
8672	{'Areas_of_computer_science'}
8673	{'Areas_of_computer_science'}
8674	{'Areas_of_computer_science'}
8675	{'Subfields_of_physics'}
8676	{'Subfields_of_physics'}
8677	{'Areas_of_computer_science'}
8678	{'Subfields_of_physics'}
8679	{'Subfields_of_physics'}
8680	{'Subfields_of_physics'}
8681	{'Subfields_of_physics'}
8682	{'Subfields_of_physics'}
8683	{'Subfields_of_physics'}
8684	{'Subfields_of_physics'}
8685	{'Subfields_of_physics'}
8686	{'Subfields_of_physics'}
8687	{'Subfields_of_physics'}
8688	{'Subfields_of_physics'}
8689	{'Branches_of_biology'}
8690	{'Subfields_of_physics'}
8691	{'Subfields_of_physics'}
8692	{'Subfields_of_physics'}
8693	{'Subfields_of_physics'}
8694	{'Subfields_of_physics'}
8695	{'Subfields_of_physics'}
8696	{'Subfields_of_physics'}
8697	{'Subfields_of_physics'}
8698	{'Subfields_of_physics'}
8699	{'Branches_of_biology'}
8700	{'Branches_of_biology'}
8701	{'Fields_of_mathematics'}
8702	{'Fields_of_mathematics'}
8703	{'Branches_of_biology'}
8704	{'Branches_of_biology'}
8705	{'Branches_of_biology'}
8706	{'Branches_of_biology'}
8707	{'Subfields_of_physics'}
8708	{'Subfields_of_physics'}
8709	{'Subfields_of_physics'}
8710	{'Subfields_of_physics'}
8711	{'Fields_of_mathematics'}
8712	{'Fields_of_mathematics'}
8713	{'Subfields_of_physics'}
8714	{'Areas_of_computer_science'}
8715	{'Areas_of_computer_science'}
8716	{'Areas_of_computer_science'}
8717	{'Areas_of_computer_science'}
8718	{'Areas_of_computer_science'}
8719	{'Areas_of_computer_science'}
8720	{'Areas_of_computer_science'}
8721	{'Areas_of_computer_science'}
8722	{'Areas_of_computer_science'}
8723	{'Areas_of_computer_science'}
8724	{'Areas_of_computer_science'}
8725	{'Areas_of_computer_science'}
8726	{'Areas_of_computer_science'}
8727	{'Subfields_of_physics'}
8728	{'Subfields_of_physics'}
8729	{'Fields_of_mathematics'}
8730	{'Fields_of_mathematics'}
8731	{'Subfields_of_physics'}
8732	{'Subfields_of_physics'}
8733	{'Fields_of_mathematics'}
8734	{'Branches_of_biology'}
8735	{'Branches_of_biology'}
8736	{'Branches_of_biology'}
8737	{'Branches_of_biology'}
8738	{'Branches_of_biology'}
8739	{'Branches_of_biology'}
8740	{'Branches_of_biology'}
8741	{'Branches_of_biology'}
8742	{'Branches_of_biology'}
8743	{'Branches_of_biology'}
8744	{'Branches_of_biology'}
8745	{'Branches_of_biology'}
8746	{'Branches_of_biology'}
8747	{'Areas_of_computer_science'}
8748	{'Areas_of_computer_science'}
8749	{'Branches_of_biology'}
8750	{'Subfields_of_physics'}
8751	{'Subfields_of_physics'}
8752	{'Subfields_of_physics'}
8753	{'Branches_of_biology'}
8754	{'Branches_of_biology'}
8755	{'Branches_of_biology'}
8756	{'Branches_of_biology'}
8757	{'Branches_of_biology'}
8758	{'Branches_of_biology'}
8759	{'Branches_of_biology'}
8760	{'Branches_of_biology'}
8761	{'Branches_of_biology'}
8762	{'Branches_of_biology'}
8763	{'Branches_of_biology'}
8764	{'Branches_of_biology'}
8765	{'Branches_of_biology'}
8766	{'Branches_of_biology'}
8767	{'Branches_of_biology'}
8768	{'Branches_of_biology'}
8769	{'Branches_of_biology'}
8770	{'Branches_of_biology'}
8771	{'Branches_of_biology'}
8772	{'Branches_of_biology'}
8773	{'Branches_of_biology'}
8774	{'Branches_of_biology'}
8775	{'Branches_of_biology'}
8776	{'Branches_of_biology'}
8777	{'Branches_of_biology'}
8778	{'Fields_of_mathematics'}
8779	{'Fields_of_mathematics'}
8780	{'Fields_of_mathematics'}
8781	{'Fields_of_mathematics'}
8782	{'Branches_of_biology'}
8783	{'Areas_of_computer_science'}
8784	{'Fields_of_mathematics'}
8785	{'Fields_of_mathematics'}
8786	{'Fields_of_mathematics'}
8787	{'Areas_of_computer_science'}
8788	{'Fields_of_mathematics', 'Areas_of_computer_science'}
8789	{'Subfields_of_physics'}
8790	{'Subfields_of_physics'}
8791	{'Branches_of_biology'}
8792	{'Areas_of_computer_science'}
8793	{'Fields_of_mathematics'}
8794	{'Branches_of_biology'}
8795	{'Fields_of_mathematics'}
8796	{'Fields_of_mathematics'}
8797	{'Subfields_of_physics'}
8798	{'Subfields_of_physics'}
8799	{'Branches_of_biology'}
8800	{'Areas_of_computer_science'}
8801	{'Branches_of_biology'}
8802	{'Branches_of_biology'}
8803	{'Fields_of_mathematics', 'Subfields_of_physics'}
8804	{'Subfields_of_physics'}
8805	{'Areas_of_computer_science'}
8806	{'Subfields_of_physics'}
8807	{'Fields_of_mathematics'}
8808	{'Branches_of_biology'}
8809	{'Subfields_of_physics'}
8810	{'Subfields_of_physics'}
8811	{'Branches_of_biology'}
8812	{'Branches_of_biology'}
8813	{'Fields_of_mathematics'}
8814	{'Fields_of_mathematics'}
8815	{'Fields_of_mathematics'}
8816	{'Areas_of_computer_science'}
8817	{'Areas_of_computer_science'}
8818	{'Subfields_of_physics'}
8819	{'Branches_of_biology'}
8820	{'Branches_of_biology'}
8821	{'Fields_of_mathematics'}
8822	{'Areas_of_computer_science'}
8823	{'Areas_of_computer_science'}
8824	{'Areas_of_computer_science'}
8825	{'Areas_of_computer_science'}
8826	{'Subfields_of_physics'}
8827	{'Subfields_of_physics'}
8828	{'Subfields_of_physics'}
8829	{'Areas_of_computer_science'}
8830	{'Subfields_of_physics'}
8831	{'Subfields_of_physics'}
8832	{'Branches_of_biology'}
8833	{'Branches_of_biology'}
8834	{'Branches_of_biology'}
8835	{'Branches_of_biology'}
8836	{'Branches_of_biology'}
8837	{'Subfields_of_physics'}
8838	{'Areas_of_computer_science'}
8839	{'Branches_of_biology'}
8840	{'Areas_of_computer_science'}
8841	{'Fields_of_mathematics'}
8842	{'Subfields_of_physics'}
8843	{'Fields_of_mathematics'}
8844	{'Subfields_of_physics'}
8845	{'Subfields_of_physics'}
8846	{'Fields_of_mathematics'}
8847	{'Fields_of_mathematics'}
8848	{'Fields_of_mathematics'}
8849	{'Fields_of_mathematics'}
8850	{'Fields_of_mathematics'}
8851	{'Branches_of_biology'}
8852	{'Fields_of_mathematics', 'Subfields_of_physics'}
8853	{'Fields_of_mathematics'}
8854	{'Branches_of_biology'}
8855	{'Branches_of_biology'}
8856	{'Branches_of_biology'}
8857	{'Branches_of_biology'}
8858	{'Subfields_of_physics'}
8859	{'Subfields_of_physics'}
8860	{'Subfields_of_physics'}
8861	{'Subfields_of_physics'}
8862	{'Subfields_of_physics'}
8863	{'Subfields_of_physics'}
8864	{'Subfields_of_physics'}
8865	{'Fields_of_mathematics'}
8866	{'Branches_of_biology'}
8867	{'Branches_of_biology'}
8868	{'Areas_of_computer_science'}
8869	{'Fields_of_mathematics'}
8870	{'Areas_of_computer_science'}
8871	{'Fields_of_mathematics'}
8872	{'Subfields_of_physics'}
8873	{'Areas_of_computer_science'}
8874	{'Fields_of_mathematics'}
8875	{'Fields_of_mathematics'}
8876	{'Areas_of_computer_science'}
8877	{'Areas_of_computer_science'}
8878	{'Areas_of_computer_science'}
8879	{'Areas_of_computer_science'}
8880	{'Fields_of_mathematics'}
8881	{'Fields_of_mathematics'}
8882	{'Fields_of_mathematics'}
8883	{'Fields_of_mathematics'}
8884	{'Fields_of_mathematics'}
8885	{'Fields_of_mathematics'}
8886	{'Areas_of_computer_science'}
8887	{'Fields_of_mathematics'}
8888	{'Fields_of_mathematics'}
8889	{'Fields_of_mathematics'}
8890	{'Fields_of_mathematics'}
8891	{'Fields_of_mathematics'}
8892	{'Fields_of_mathematics'}
8893	{'Subfields_of_physics'}
8894	{'Fields_of_mathematics'}
8895	{'Fields_of_mathematics'}
8896	{'Fields_of_mathematics'}
8897	{'Subfields_of_physics'}
8898	{'Subfields_of_physics'}
8899	{'Subfields_of_physics'}
8900	{'Subfields_of_physics'}
8901	{'Fields_of_mathematics'}
8902	{'Branches_of_biology'}
8903	{'Branches_of_biology'}
8904	{'Branches_of_biology'}
8905	{'Branches_of_biology'}
8906	{'Branches_of_biology'}
8907	{'Branches_of_biology'}
8908	{'Branches_of_biology'}
8909	{'Branches_of_biology'}
8910	{'Branches_of_biology'}
8911	{'Branches_of_biology'}
8912	{'Branches_of_biology'}
8913	{'Branches_of_biology'}
8914	{'Branches_of_biology'}
8915	{'Branches_of_biology'}
8916	{'Branches_of_biology'}
8917	{'Branches_of_biology'}
8918	{'Branches_of_biology'}
8919	{'Branches_of_biology'}
8920	{'Branches_of_biology'}
8921	{'Branches_of_biology'}
8922	{'Branches_of_biology'}
8923	{'Branches_of_biology'}
8924	{'Branches_of_biology'}
8925	{'Branches_of_biology'}
8926	{'Branches_of_biology'}
8927	{'Branches_of_biology'}
8928	{'Branches_of_biology'}
8929	{'Branches_of_biology'}
8930	{'Branches_of_biology'}
8931	{'Areas_of_computer_science'}
8932	{'Branches_of_biology'}
8933	{'Branches_of_biology'}
8934	{'Subfields_of_physics'}
8935	{'Branches_of_biology'}
8936	{'Subfields_of_physics'}
8937	{'Subfields_of_physics'}
8938	{'Subfields_of_physics'}
8939	{'Subfields_of_physics'}
8940	{'Subfields_of_physics'}
8941	{'Subfields_of_physics'}
8942	{'Areas_of_computer_science'}
8943	{'Fields_of_mathematics'}
8944	{'Areas_of_computer_science'}
8945	{'Areas_of_computer_science'}
8946	{'Branches_of_biology'}
8947	{'Branches_of_biology'}
8948	{'Branches_of_biology'}
8949	{'Branches_of_biology'}
8950	{'Branches_of_biology'}
8951	{'Branches_of_biology'}
8952	{'Subfields_of_physics'}
8953	{'Subfields_of_physics'}
8954	{'Branches_of_biology'}
8955	{'Branches_of_biology'}
8956	{'Branches_of_biology'}
8957	{'Subfields_of_physics'}
8958	{'Branches_of_biology'}
8959	{'Areas_of_computer_science'}
8960	{'Areas_of_computer_science'}
8961	{'Areas_of_computer_science'}
8962	{'Subfields_of_physics'}
8963	{'Subfields_of_physics'}
8964	{'Areas_of_computer_science'}
8965	{'Subfields_of_physics'}
8966	{'Fields_of_mathematics'}
8967	{'Subfields_of_physics'}
8968	{'Subfields_of_physics'}
8969	{'Subfields_of_physics'}
8970	{'Areas_of_computer_science'}
8971	{'Areas_of_computer_science'}
8972	{'Fields_of_mathematics'}
8973	{'Areas_of_computer_science'}
8974	{'Branches_of_biology'}
8975	{'Subfields_of_physics'}
8976	{'Subfields_of_physics'}
8977	{'Fields_of_mathematics'}
8978	{'Fields_of_mathematics'}
8979	{'Fields_of_mathematics'}
8980	{'Fields_of_mathematics'}
8981	{'Fields_of_mathematics'}
8982	{'Fields_of_mathematics'}
