ID,Micro_Comm
17291,Artificial_Intelligence/NLP
17292,Data_Structures__Algorithms_and_Theory/Parallel
17293,Artificial_Intelligence/Robotics
17294,Human_Computer_Interaction/Cooperative
17295,Artificial_Intelligence/Machine_Learning
17296,Hardware_and_Architecture/Memory_Structures
17297,Programming/Java
17298,Artificial_Intelligence/Robotics
17299,Programming/Functional
17300,Programming/Software_Development
17301,Artificial_Intelligence/Games_and_Search
17302,Artificial_Intelligence/Vision_and_Pattern_Recognition
17303,Information_Retrieval/Retrieval
17304,Encryption_and_Compression/Security
17305,Artificial_Intelligence/Machine_Learning
17306,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17307,Data_Structures__Algorithms_and_Theory/Logic
17308,Databases/Concurrency
17309,Operating_Systems/Fault_Tolerance
17310,Data_Structures__Algorithms_and_Theory/Randomized
17311,Artificial_Intelligence/Planning
17312,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17313,Programming/Software_Development
17314,Programming/Software_Development
17315,Artificial_Intelligence/Robotics
17316,Hardware_and_Architecture/Input_Output_and_Storage
17317,Artificial_Intelligence/Vision_and_Pattern_Recognition
17318,Artificial_Intelligence/Vision_and_Pattern_Recognition
17319,Human_Computer_Interaction/Multimedia
17320,Operating_Systems/Memory_Management
17321,Artificial_Intelligence/Machine_Learning
17322,Artificial_Intelligence/Machine_Learning
17323,Artificial_Intelligence/Games_and_Search
17324,Programming/Functional
17325,Human_Computer_Interaction/Multimedia
17326,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17327,Human_Computer_Interaction/Interface_Design
17328,Artificial_Intelligence/Robotics
17329,Artificial_Intelligence/Agents
17330,Programming/Java
17331,Artificial_Intelligence/Vision_and_Pattern_Recognition
17332,Programming/Software_Development
17333,Databases/Relational
17334,Artificial_Intelligence/Machine_Learning
17335,Artificial_Intelligence/Machine_Learning
17336,Operating_Systems/Distributed
17337,Operating_Systems/Distributed
17338,Programming/Software_Development
17339,Artificial_Intelligence/NLP
17340,Artificial_Intelligence/NLP
17341,Artificial_Intelligence/Vision_and_Pattern_Recognition
17342,Data_Structures__Algorithms_and_Theory/Quantum_Computing
17343,Data_Structures__Algorithms_and_Theory/Hashing
17344,Artificial_Intelligence/Data_Mining
17345,Artificial_Intelligence/Agents
17346,Artificial_Intelligence/Machine_Learning
17347,Artificial_Intelligence/Machine_Learning
17348,Artificial_Intelligence/Machine_Learning
17349,Information_Retrieval/Extraction
17350,Artificial_Intelligence/Machine_Learning
17351,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17352,Information_Retrieval/Retrieval
17353,Artificial_Intelligence/Machine_Learning
17354,Hardware_and_Architecture/Logic_Design
17355,Human_Computer_Interaction/Multimedia
17356,Programming/Logic
17357,Operating_Systems/Distributed
17358,Encryption_and_Compression/Compression
17359,Artificial_Intelligence/Agents
17360,Artificial_Intelligence/Agents
17361,Programming/Software_Development
17362,Operating_Systems/Memory_Management
17363,Artificial_Intelligence/Vision_and_Pattern_Recognition
17364,Artificial_Intelligence/NLP
17365,Programming/Logic
17366,Information_Retrieval/Retrieval
17367,Artificial_Intelligence/Machine_Learning
17368,Artificial_Intelligence/Expert_Systems
17369,Programming/Logic
17370,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17371,Artificial_Intelligence/Machine_Learning
17372,Databases/Object_Oriented
17373,Artificial_Intelligence/Vision_and_Pattern_Recognition
17374,Data_Structures__Algorithms_and_Theory/Logic
17375,Encryption_and_Compression/Encryption
17376,Hardware_and_Architecture/Memory_Structures
17377,Artificial_Intelligence/NLP
17378,Artificial_Intelligence/Vision_and_Pattern_Recognition
17379,Encryption_and_Compression/Security
17380,Programming/Debugging
17381,Operating_Systems/Memory_Management
17382,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17383,Artificial_Intelligence/NLP
17384,Programming/Logic
17385,Programming/Compiler_Design
17386,Operating_Systems/Distributed
17387,Databases/Concurrency
17388,Artificial_Intelligence/Machine_Learning
17389,Artificial_Intelligence/NLP
17390,Artificial_Intelligence/Machine_Learning
17391,Programming/Debugging
17392,Networking/Wireless
17393,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17394,Artificial_Intelligence/NLP
17395,Operating_Systems/Memory_Management
17396,Artificial_Intelligence/Agents
17397,Artificial_Intelligence/Theorem_Proving
17398,Data_Structures__Algorithms_and_Theory/Logic
17399,Programming/Functional
17400,Artificial_Intelligence/Vision_and_Pattern_Recognition
17401,Artificial_Intelligence/Machine_Learning
17402,Artificial_Intelligence/Machine_Learning
17403,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17404,Networking/Routing
17405,Databases/Concurrency
17406,Programming/Functional
17407,Networking/Routing
17408,Data_Structures__Algorithms_and_Theory/Quantum_Computing
17409,Hardware_and_Architecture/Logic_Design
17410,Information_Retrieval/Retrieval
17411,Networking/Routing
17412,Data_Structures__Algorithms_and_Theory/Randomized
17413,Data_Structures__Algorithms_and_Theory/Logic
17414,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17415,Data_Structures__Algorithms_and_Theory/Parallel
17416,Artificial_Intelligence/NLP
17417,Artificial_Intelligence/Knowledge_Representation
17418,Artificial_Intelligence/Agents
17419,Artificial_Intelligence/Machine_Learning
17420,Artificial_Intelligence/Machine_Learning
17421,Programming/Compiler_Design
17422,Artificial_Intelligence/Theorem_Proving
17423,Artificial_Intelligence/Robotics
17424,Artificial_Intelligence/NLP
17425,Artificial_Intelligence/Knowledge_Representation
17426,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17427,Programming/Semantics
17428,Programming/Java
17429,Networking/Routing
17430,Artificial_Intelligence/Planning
17431,Artificial_Intelligence/Machine_Learning
17432,Data_Structures__Algorithms_and_Theory/Parallel
17433,Operating_Systems/Realtime
17434,Artificial_Intelligence/Machine_Learning
17435,Artificial_Intelligence/Games_and_Search
17436,Artificial_Intelligence/Machine_Learning
17437,Encryption_and_Compression/Encryption
17438,Operating_Systems/Distributed
17439,Networking/Internet
17440,Operating_Systems/Realtime
17441,Information_Retrieval/Digital_Library
17442,Artificial_Intelligence/Machine_Learning
17443,Encryption_and_Compression/Security
17444,Networking/Protocols
17445,Programming/Debugging
17446,Databases/Query_Evaluation
17447,Databases/Temporal
17448,Operating_Systems/Realtime
17449,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17450,Hardware_and_Architecture/Logic_Design
17451,Hardware_and_Architecture/Memory_Structures
17452,Human_Computer_Interaction/Multimedia
17453,Artificial_Intelligence/Agents
17454,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17455,Data_Structures__Algorithms_and_Theory/Parallel
17456,Encryption_and_Compression/Encryption
17457,Databases/Query_Evaluation
17458,Encryption_and_Compression/Encryption
17459,Artificial_Intelligence/Vision_and_Pattern_Recognition
17460,Artificial_Intelligence/Robotics
17461,Artificial_Intelligence/Speech
17462,Artificial_Intelligence/Machine_Learning
17463,Artificial_Intelligence/Robotics
17464,Artificial_Intelligence/Speech
17465,Programming/Java
17466,Networking/Protocols
17467,Artificial_Intelligence/Speech
17468,Artificial_Intelligence/Vision_and_Pattern_Recognition
17469,Networking/Internet
17470,Programming/Debugging
17471,Programming/Object_Oriented
17472,Databases/Relational
17473,Networking/Routing
17474,Programming/Object_Oriented
17475,Data_Structures__Algorithms_and_Theory/Parallel
17476,Artificial_Intelligence/Speech
17477,Artificial_Intelligence/Games_and_Search
17478,Artificial_Intelligence/Planning
17479,Artificial_Intelligence/Data_Mining
17480,Operating_Systems/Distributed
17481,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17482,Programming/Compiler_Design
17483,Operating_Systems/Distributed
17484,Artificial_Intelligence/Theorem_Proving
17485,Artificial_Intelligence/Theorem_Proving
17486,Human_Computer_Interaction/Multimedia
17487,Human_Computer_Interaction/Multimedia
17488,Artificial_Intelligence/Machine_Learning
17489,Artificial_Intelligence/Machine_Learning
17490,Programming/Object_Oriented
17491,Artificial_Intelligence/Machine_Learning
17492,Artificial_Intelligence/Machine_Learning
17493,Programming/Compiler_Design
17494,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17495,Hardware_and_Architecture/High_Performance_Computing
17496,Encryption_and_Compression/Compression
17497,Artificial_Intelligence/Knowledge_Representation
17498,Programming/Compiler_Design
17499,Artificial_Intelligence/Machine_Learning
17500,Data_Structures__Algorithms_and_Theory/Formal_Languages
17501,Artificial_Intelligence/Robotics
17502,Artificial_Intelligence/Speech
17503,Databases/Object_Oriented
17504,Artificial_Intelligence/Machine_Learning
17505,Databases/Performance
17506,Artificial_Intelligence/Machine_Learning
17507,Artificial_Intelligence/Planning
17508,Encryption_and_Compression/Security
17509,Human_Computer_Interaction/Multimedia
17510,Artificial_Intelligence/Games_and_Search
17511,Artificial_Intelligence/Machine_Learning
17512,Artificial_Intelligence/Robotics
17513,Encryption_and_Compression/Compression
17514,Networking/Routing
17515,Artificial_Intelligence/Vision_and_Pattern_Recognition
17516,Artificial_Intelligence/Vision_and_Pattern_Recognition
17517,Artificial_Intelligence/Speech
17518,Artificial_Intelligence/Robotics
17519,Networking/Internet
17520,Programming/Software_Development
17521,Operating_Systems/Memory_Management
17522,Databases/Relational
17523,Data_Structures__Algorithms_and_Theory/Formal_Languages
17524,Artificial_Intelligence/Machine_Learning
17525,Hardware_and_Architecture/VLSI
17526,Artificial_Intelligence/Vision_and_Pattern_Recognition
17527,Databases/Object_Oriented
17528,Artificial_Intelligence/Machine_Learning
17529,Artificial_Intelligence/Vision_and_Pattern_Recognition
17530,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17531,Networking/Routing
17532,Artificial_Intelligence/Theorem_Proving
17533,Encryption_and_Compression/Encryption
17534,Artificial_Intelligence/Agents
17535,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17536,Data_Structures__Algorithms_and_Theory/Formal_Languages
17537,Data_Structures__Algorithms_and_Theory/Formal_Languages
17538,Artificial_Intelligence/Vision_and_Pattern_Recognition
17539,Artificial_Intelligence/Machine_Learning
17540,Artificial_Intelligence/Machine_Learning
17541,Operating_Systems/Distributed
17542,Operating_Systems/Memory_Management
17543,Operating_Systems/Distributed
17544,Operating_Systems/Realtime
17545,Artificial_Intelligence/Vision_and_Pattern_Recognition
17546,Programming/Software_Development
17547,Hardware_and_Architecture/Logic_Design
17548,Networking/Protocols
17549,Artificial_Intelligence/Machine_Learning
17550,Programming/Software_Development
17551,Encryption_and_Compression/Encryption
17552,Artificial_Intelligence/Machine_Learning
17553,Artificial_Intelligence/Vision_and_Pattern_Recognition
17554,Artificial_Intelligence/Machine_Learning
17555,Programming/Debugging
17556,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17557,Networking/Routing
17558,Programming/Compiler_Design
17559,Artificial_Intelligence/Machine_Learning
17560,Information_Retrieval/Retrieval
17561,Networking/Internet
17562,Operating_Systems/Memory_Management
17563,Artificial_Intelligence/Robotics
17564,Artificial_Intelligence/Machine_Learning
17565,Artificial_Intelligence/Planning
17566,Programming/Functional
17567,Artificial_Intelligence/Vision_and_Pattern_Recognition
17568,Artificial_Intelligence/Machine_Learning
17569,Hardware_and_Architecture/Logic_Design
17570,Programming/Software_Development
17571,Artificial_Intelligence/Machine_Learning
17572,Artificial_Intelligence/Machine_Learning
17573,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17574,Databases/Object_Oriented
17575,Artificial_Intelligence/Games_and_Search
17576,Artificial_Intelligence/NLP
17577,Artificial_Intelligence/Planning
17578,Artificial_Intelligence/Machine_Learning
17579,Databases/Performance
17580,Operating_Systems/Memory_Management
17581,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17582,Artificial_Intelligence/Speech
17583,Artificial_Intelligence/Machine_Learning
17584,Programming/Semantics
17585,Programming/Software_Development
17586,Networking/Protocols
17587,Data_Structures__Algorithms_and_Theory/Randomized
17588,Artificial_Intelligence/Machine_Learning
17589,Human_Computer_Interaction/Cooperative
17590,Programming/Compiler_Design
17591,Artificial_Intelligence/Data_Mining
17592,Artificial_Intelligence/Theorem_Proving
17593,Programming/Semantics
17594,Artificial_Intelligence/Machine_Learning
17595,Networking/Routing
17596,Networking/Routing
17597,Databases/Deductive
17598,Programming/Object_Oriented
17599,Operating_Systems/Fault_Tolerance
17600,Artificial_Intelligence/Machine_Learning
17601,Data_Structures__Algorithms_and_Theory/Parallel
17602,Operating_Systems/Distributed
17603,Data_Structures__Algorithms_and_Theory/Sorting
17604,Operating_Systems/Distributed
17605,Networking/Routing
17606,Artificial_Intelligence/Agents
17607,Data_Structures__Algorithms_and_Theory/Formal_Languages
17608,Artificial_Intelligence/Theorem_Proving
17609,Hardware_and_Architecture/Logic_Design
17610,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17611,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17612,Artificial_Intelligence/Vision_and_Pattern_Recognition
17613,Artificial_Intelligence/Planning
17614,Artificial_Intelligence/Agents
17615,Artificial_Intelligence/Machine_Learning
17616,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17617,Programming/Compiler_Design
17618,Programming/Debugging
17619,Artificial_Intelligence/NLP
17620,Encryption_and_Compression/Security
17621,Networking/Protocols
17622,Artificial_Intelligence/Machine_Learning
17623,Information_Retrieval/Digital_Library
17624,Programming/Semantics
17625,Hardware_and_Architecture/Logic_Design
17626,Artificial_Intelligence/Games_and_Search
17627,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17628,Databases/Temporal
17629,Artificial_Intelligence/Machine_Learning
17630,Artificial_Intelligence/Planning
17631,Programming/Software_Development
17632,Networking/Protocols
17633,Human_Computer_Interaction/Multimedia
17634,Encryption_and_Compression/Compression
17635,Data_Structures__Algorithms_and_Theory/Parallel
17636,Networking/Protocols
17637,Artificial_Intelligence/Machine_Learning
17638,Artificial_Intelligence/Vision_and_Pattern_Recognition
17639,Networking/Internet
17640,Artificial_Intelligence/Vision_and_Pattern_Recognition
17641,Artificial_Intelligence/Vision_and_Pattern_Recognition
17642,Encryption_and_Compression/Encryption
17643,Databases/Concurrency
17644,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17645,Artificial_Intelligence/Knowledge_Representation
17646,Encryption_and_Compression/Security
17647,Artificial_Intelligence/Machine_Learning
17648,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17649,Databases/Concurrency
17650,Databases/Performance
17651,Artificial_Intelligence/Vision_and_Pattern_Recognition
17652,Operating_Systems/Realtime
17653,Databases/Performance
17654,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17655,Data_Structures__Algorithms_and_Theory/Parallel
17656,Artificial_Intelligence/Machine_Learning
17657,Programming/Java
17658,Databases/Deductive
17659,Databases/Object_Oriented
17660,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17661,Artificial_Intelligence/Games_and_Search
17662,Information_Retrieval/Digital_Library
17663,Artificial_Intelligence/Machine_Learning
17664,Encryption_and_Compression/Compression
17665,Artificial_Intelligence/Machine_Learning
17666,Operating_Systems/Memory_Management
17667,Operating_Systems/Realtime
17668,Artificial_Intelligence/Data_Mining
17669,Programming/Software_Development
17670,Programming/Compiler_Design
17671,Artificial_Intelligence/Theorem_Proving
17672,Programming/Compiler_Design
17673,Networking/Protocols
17674,Artificial_Intelligence/Agents
17675,Data_Structures__Algorithms_and_Theory/Parallel
17676,Operating_Systems/Fault_Tolerance
17677,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17678,Operating_Systems/Memory_Management
17679,Networking/Protocols
17680,Networking/Protocols
17681,Databases/Performance
17682,Artificial_Intelligence/Vision_and_Pattern_Recognition
17683,Artificial_Intelligence/Machine_Learning
17684,Data_Structures__Algorithms_and_Theory/Randomized
17685,Artificial_Intelligence/Machine_Learning
17686,Encryption_and_Compression/Encryption
17687,Encryption_and_Compression/Encryption
17688,Information_Retrieval/Retrieval
17689,Operating_Systems/Distributed
17690,Operating_Systems/Memory_Management
17691,Programming/Logic
17692,Encryption_and_Compression/Security
17693,Artificial_Intelligence/Machine_Learning
17694,Programming/Object_Oriented
17695,Artificial_Intelligence/Vision_and_Pattern_Recognition
17696,Artificial_Intelligence/Vision_and_Pattern_Recognition
17697,Artificial_Intelligence/Agents
17698,Networking/Internet
17699,Artificial_Intelligence/Machine_Learning
17700,Artificial_Intelligence/Theorem_Proving
17701,Operating_Systems/Distributed
17702,Artificial_Intelligence/Planning
17703,Artificial_Intelligence/Speech
17704,Artificial_Intelligence/Speech
17705,Hardware_and_Architecture/High_Performance_Computing
17706,Artificial_Intelligence/Machine_Learning
17707,Programming/Logic
17708,Artificial_Intelligence/Robotics
17709,Artificial_Intelligence/Machine_Learning
17710,Programming/Logic
17711,Artificial_Intelligence/Data_Mining
17712,Artificial_Intelligence/Theorem_Proving
17713,Artificial_Intelligence/NLP
17714,Artificial_Intelligence/Agents
17715,Artificial_Intelligence/NLP
17716,Human_Computer_Interaction/Multimedia
17717,Hardware_and_Architecture/Input_Output_and_Storage
17718,Artificial_Intelligence/Agents
17719,Artificial_Intelligence/Machine_Learning
17720,Operating_Systems/Memory_Management
17721,Human_Computer_Interaction/Interface_Design
17722,Artificial_Intelligence/Robotics
17723,Databases/Performance
17724,Artificial_Intelligence/Games_and_Search
17725,Programming/Compiler_Design
17726,Artificial_Intelligence/Machine_Learning
17727,Programming/Software_Development
17728,Artificial_Intelligence/Expert_Systems
17729,Artificial_Intelligence/Machine_Learning
17730,Hardware_and_Architecture/Logic_Design
17731,Programming/Java
17732,Artificial_Intelligence/Machine_Learning
17733,Artificial_Intelligence/Robotics
17734,Hardware_and_Architecture/VLSI
17735,Programming/Software_Development
17736,Programming/Software_Development
17737,Programming/Debugging
17738,Encryption_and_Compression/Security
17739,Operating_Systems/Fault_Tolerance
17740,Artificial_Intelligence/Machine_Learning
17741,Programming/Semantics
17742,Human_Computer_Interaction/Interface_Design
17743,Artificial_Intelligence/Data_Mining
17744,Databases/Object_Oriented
17745,Artificial_Intelligence/Knowledge_Representation
17746,Networking/Routing
17747,Artificial_Intelligence/Robotics
17748,Networking/Routing
17749,Information_Retrieval/Retrieval
17750,Artificial_Intelligence/Machine_Learning
17751,Artificial_Intelligence/Machine_Learning
17752,Artificial_Intelligence/Machine_Learning
17753,Operating_Systems/Distributed
17754,Programming/Logic
17755,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17756,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17757,Artificial_Intelligence/Machine_Learning
17758,Programming/Logic
17759,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17760,Data_Structures__Algorithms_and_Theory/Randomized
17761,Artificial_Intelligence/Agents
17762,Programming/Software_Development
17763,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17764,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17765,Human_Computer_Interaction/Multimedia
17766,Artificial_Intelligence/Vision_and_Pattern_Recognition
17767,Networking/Routing
17768,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17769,Artificial_Intelligence/Games_and_Search
17770,Artificial_Intelligence/Games_and_Search
17771,Artificial_Intelligence/Speech
17772,Artificial_Intelligence/Machine_Learning
17773,Artificial_Intelligence/Machine_Learning
17774,Databases/Query_Evaluation
17775,Artificial_Intelligence/Machine_Learning
17776,Artificial_Intelligence/Machine_Learning
17777,Artificial_Intelligence/Machine_Learning
17778,Databases/Deductive
17779,Artificial_Intelligence/Games_and_Search
17780,Human_Computer_Interaction/Multimedia
17781,Programming/Software_Development
17782,Data_Structures__Algorithms_and_Theory/Parallel
17783,Operating_Systems/Memory_Management
17784,Artificial_Intelligence/Machine_Learning
17785,Artificial_Intelligence/Knowledge_Representation
17786,Artificial_Intelligence/Machine_Learning
17787,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17788,Artificial_Intelligence/Knowledge_Representation
17789,Programming/Java
17790,Programming/Java
17791,Artificial_Intelligence/Machine_Learning
17792,Artificial_Intelligence/Games_and_Search
17793,Human_Computer_Interaction/Multimedia
17794,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17795,Artificial_Intelligence/Vision_and_Pattern_Recognition
17796,Encryption_and_Compression/Encryption
17797,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17798,Artificial_Intelligence/Machine_Learning
17799,Human_Computer_Interaction/Multimedia
17800,Operating_Systems/Memory_Management
17801,Databases/Performance
17802,Artificial_Intelligence/Agents
17803,Programming/Compiler_Design
17804,Artificial_Intelligence/Planning
17805,Artificial_Intelligence/Planning
17806,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17807,Encryption_and_Compression/Compression
17808,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17809,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17810,Artificial_Intelligence/Agents
17811,Databases/Object_Oriented
17812,Artificial_Intelligence/Vision_and_Pattern_Recognition
17813,Artificial_Intelligence/Planning
17814,Operating_Systems/Distributed
17815,Programming/Compiler_Design
17816,Programming/Software_Development
17817,Programming/Functional
17818,Encryption_and_Compression/Compression
17819,Operating_Systems/Realtime
17820,Programming/Functional
17821,Networking/Protocols
17822,Artificial_Intelligence/Machine_Learning
17823,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17824,Artificial_Intelligence/Machine_Learning
17825,Data_Structures__Algorithms_and_Theory/Randomized
17826,Encryption_and_Compression/Encryption
17827,Artificial_Intelligence/Machine_Learning
17828,Artificial_Intelligence/Planning
17829,Artificial_Intelligence/Speech
17830,Databases/Concurrency
17831,Artificial_Intelligence/Machine_Learning
17832,Hardware_and_Architecture/Logic_Design
17833,Artificial_Intelligence/Machine_Learning
17834,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17835,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17836,Artificial_Intelligence/Machine_Learning
17837,Information_Retrieval/Digital_Library
17838,Programming/Java
17839,Databases/Temporal
17840,Human_Computer_Interaction/Multimedia
17841,Hardware_and_Architecture/Logic_Design
17842,Artificial_Intelligence/Machine_Learning
17843,Artificial_Intelligence/Theorem_Proving
17844,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17845,Operating_Systems/Distributed
17846,Programming/Software_Development
17847,Programming/Functional
17848,Artificial_Intelligence/NLP
17849,Artificial_Intelligence/Machine_Learning
17850,Data_Structures__Algorithms_and_Theory/Logic
17851,Artificial_Intelligence/Planning
17852,Encryption_and_Compression/Encryption
17853,Artificial_Intelligence/Vision_and_Pattern_Recognition
17854,Operating_Systems/Distributed
17855,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17856,Artificial_Intelligence/Speech
17857,Data_Structures__Algorithms_and_Theory/Logic
17858,Artificial_Intelligence/Vision_and_Pattern_Recognition
17859,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17860,Programming/Compiler_Design
17861,Artificial_Intelligence/Data_Mining
17862,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17863,Artificial_Intelligence/Vision_and_Pattern_Recognition
17864,Operating_Systems/Distributed
17865,Artificial_Intelligence/Knowledge_Representation
17866,Programming/Garbage_Collection
17867,Operating_Systems/Realtime
17868,Artificial_Intelligence/Theorem_Proving
17869,Operating_Systems/Distributed
17870,Data_Structures__Algorithms_and_Theory/Sorting
17871,Operating_Systems/Realtime
17872,Hardware_and_Architecture/VLSI
17873,Artificial_Intelligence/Games_and_Search
17874,Operating_Systems/Memory_Management
17875,Artificial_Intelligence/Machine_Learning
17876,Operating_Systems/Fault_Tolerance
17877,Encryption_and_Compression/Encryption
17878,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17879,Programming/Functional
17880,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17881,Encryption_and_Compression/Encryption
17882,Artificial_Intelligence/Expert_Systems
17883,Programming/Semantics
17884,Data_Structures__Algorithms_and_Theory/Parallel
17885,Artificial_Intelligence/Machine_Learning
17886,Data_Structures__Algorithms_and_Theory/Parallel
17887,Networking/Protocols
17888,Artificial_Intelligence/Machine_Learning
17889,Programming/Object_Oriented
17890,Hardware_and_Architecture/Logic_Design
17891,Programming/Compiler_Design
17892,Information_Retrieval/Digital_Library
17893,Artificial_Intelligence/Games_and_Search
17894,Artificial_Intelligence/Speech
17895,Operating_Systems/Memory_Management
17896,Encryption_and_Compression/Compression
17897,Databases/Deductive
17898,Programming/Logic
17899,Networking/Wireless
17900,Hardware_and_Architecture/Input_Output_and_Storage
17901,Operating_Systems/Fault_Tolerance
17902,Programming/Software_Development
17903,Artificial_Intelligence/Vision_and_Pattern_Recognition
17904,Artificial_Intelligence/Robotics
17905,Artificial_Intelligence/Speech
17906,Artificial_Intelligence/Machine_Learning
17907,Artificial_Intelligence/NLP
17908,Artificial_Intelligence/Machine_Learning
17909,Data_Structures__Algorithms_and_Theory/Parallel
17910,Data_Structures__Algorithms_and_Theory/Computational_Geometry
17911,Encryption_and_Compression/Compression
17912,Databases/Relational
17913,Databases/Relational
17914,Networking/Internet
17915,Hardware_and_Architecture/Logic_Design
17916,Data_Structures__Algorithms_and_Theory/Formal_Languages
17917,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17918,Programming/Functional
17919,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17920,Artificial_Intelligence/Games_and_Search
17921,Information_Retrieval/Extraction
17922,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17923,Artificial_Intelligence/Machine_Learning
17924,Programming/Logic
17925,Human_Computer_Interaction/Interface_Design
17926,Artificial_Intelligence/Games_and_Search
17927,Artificial_Intelligence/Theorem_Proving
17928,Human_Computer_Interaction/Multimedia
17929,Programming/Debugging
17930,Artificial_Intelligence/Machine_Learning
17931,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17932,Data_Structures__Algorithms_and_Theory/Parallel
17933,Programming/Software_Development
17934,Artificial_Intelligence/NLP
17935,Artificial_Intelligence/Machine_Learning
17936,Operating_Systems/Memory_Management
17937,Encryption_and_Compression/Encryption
17938,Artificial_Intelligence/Machine_Learning
17939,Artificial_Intelligence/Machine_Learning
17940,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17941,Artificial_Intelligence/NLP
17942,Programming/Semantics
17943,Data_Structures__Algorithms_and_Theory/Logic
17944,Data_Structures__Algorithms_and_Theory/Formal_Languages
17945,Human_Computer_Interaction/Graphics_and_Virtual_Reality
17946,Artificial_Intelligence/Vision_and_Pattern_Recognition
17947,Programming/Object_Oriented
17948,Data_Structures__Algorithms_and_Theory/Computational_Complexity
17949,Programming/Functional
17950,Artificial_Intelligence/Robotics
17951,Programming/Software_Development
17952,Operating_Systems/Distributed
17953,Artificial_Intelligence/Vision_and_Pattern_Recognition
17954,Artificial_Intelligence/Theorem_Proving
17955,Data_Structures__Algorithms_and_Theory/Parallel
17956,Artificial_Intelligence/Machine_Learning
17957,Programming/Semantics
17958,Programming/Logic
17959,Artificial_Intelligence/Machine_Learning
17960,Artificial_Intelligence/Vision_and_Pattern_Recognition
17961,Programming/Java
17962,Data_Structures__Algorithms_and_Theory/Parallel
17963,Artificial_Intelligence/Machine_Learning
17964,Operating_Systems/Memory_Management
17965,Artificial_Intelligence/Planning
17966,Programming/Debugging
17967,Artificial_Intelligence/Speech
17968,Artificial_Intelligence/Expert_Systems
17969,Programming/Functional
17970,Programming/Software_Development
17971,Human_Computer_Interaction/Cooperative
17972,Programming/Object_Oriented
17973,Artificial_Intelligence/Theorem_Proving
17974,Artificial_Intelligence/Machine_Learning
17975,Hardware_and_Architecture/Memory_Structures
17976,Artificial_Intelligence/Machine_Learning
17977,Artificial_Intelligence/Games_and_Search
17978,Networking/Internet
17979,Human_Computer_Interaction/Interface_Design
17980,Programming/Debugging
17981,Hardware_and_Architecture/Input_Output_and_Storage
17982,Artificial_Intelligence/Machine_Learning
17983,Operating_Systems/Memory_Management
17984,Hardware_and_Architecture/Logic_Design
17985,Programming/Compiler_Design
17986,Artificial_Intelligence/Data_Mining
